date,bucket,series_type,value
2021-08-31,Mid Volatility,rolling_vol,0.07779767578861668
2021-09-01,Mid Volatility,rolling_vol,0.07519858382284693
2021-09-02,Mid Volatility,rolling_vol,0.07508980072751262
2021-09-03,Mid Volatility,rolling_vol,0.07240807008961514
2021-09-07,Mid Volatility,rolling_vol,0.07398031465338951
2021-09-08,Mid Volatility,rolling_vol,0.07342267346833141
2021-09-09,Mid Volatility,rolling_vol,0.07479108620342641
2021-09-10,Mid Volatility,rolling_vol,0.07696391682200542
2021-09-13,Mid Volatility,rolling_vol,0.07472874701845422
2021-09-14,Mid Volatility,rolling_vol,0.07862241050127944
2021-09-15,Mid Volatility,rolling_vol,0.076708214584637
2021-09-16,Mid Volatility,rolling_vol,0.07681075463527595
2021-09-17,Mid Volatility,rolling_vol,0.07812409445397335
2021-09-20,Mid Volatility,rolling_vol,0.08703806656626091
2021-09-21,Mid Volatility,rolling_vol,0.08705839059931816
2021-09-22,Mid Volatility,rolling_vol,0.08962684223281796
2021-09-23,Mid Volatility,rolling_vol,0.09531731215191114
2021-09-24,Mid Volatility,rolling_vol,0.09505872492986785
2021-09-27,Mid Volatility,rolling_vol,0.09439870695271732
2021-09-28,Mid Volatility,rolling_vol,0.10814630113502433
2021-09-29,Mid Volatility,rolling_vol,0.10712726625000664
2021-09-30,Mid Volatility,rolling_vol,0.10911028382651525
2021-10-01,Mid Volatility,rolling_vol,0.11535412688598574
2021-10-04,Mid Volatility,rolling_vol,0.1134913439338987
2021-10-05,Mid Volatility,rolling_vol,0.11481007457717082
2021-10-06,Mid Volatility,rolling_vol,0.11537695460897436
2021-10-07,Mid Volatility,rolling_vol,0.11667488117336956
2021-10-08,Mid Volatility,rolling_vol,0.11597357288529152
2021-10-11,Mid Volatility,rolling_vol,0.11618789045535645
2021-10-12,Mid Volatility,rolling_vol,0.1161025207041068
2021-10-13,Mid Volatility,rolling_vol,0.11785346368456913
2021-10-14,Mid Volatility,rolling_vol,0.12821818442606783
2021-10-15,Mid Volatility,rolling_vol,0.13093721838204297
2021-10-18,Mid Volatility,rolling_vol,0.13113587337085222
2021-10-19,Mid Volatility,rolling_vol,0.1333329266186026
2021-10-20,Mid Volatility,rolling_vol,0.1338682059740332
2021-10-21,Mid Volatility,rolling_vol,0.13325974314237407
2021-10-22,Mid Volatility,rolling_vol,0.1312439622592737
2021-10-25,Mid Volatility,rolling_vol,0.1311860632188286
2021-10-26,Mid Volatility,rolling_vol,0.12878081109526993
2021-10-27,Mid Volatility,rolling_vol,0.13159998977105034
2021-10-28,Mid Volatility,rolling_vol,0.13241856411343747
2021-10-29,Mid Volatility,rolling_vol,0.1287085705432131
2021-11-01,Mid Volatility,rolling_vol,0.12060764217954827
2021-11-02,Mid Volatility,rolling_vol,0.1202782745372187
2021-11-03,Mid Volatility,rolling_vol,0.11941885421969453
2021-11-04,Mid Volatility,rolling_vol,0.11597224097547905
2021-11-05,Mid Volatility,rolling_vol,0.11752752238736383
2021-11-08,Mid Volatility,rolling_vol,0.11775749089107308
2021-11-09,Mid Volatility,rolling_vol,0.1007560353154794
2021-11-10,Mid Volatility,rolling_vol,0.10270635080101014
2021-11-11,Mid Volatility,rolling_vol,0.0954631360622907
2021-11-12,Mid Volatility,rolling_vol,0.0915660248491887
2021-11-15,Mid Volatility,rolling_vol,0.08686195653642441
2021-11-16,Mid Volatility,rolling_vol,0.08506890577359806
2021-11-17,Mid Volatility,rolling_vol,0.08741547082593078
2021-11-18,Mid Volatility,rolling_vol,0.08771783110277435
2021-11-19,Mid Volatility,rolling_vol,0.08755329231089996
2021-11-22,Mid Volatility,rolling_vol,0.08130341264545882
2021-11-23,Mid Volatility,rolling_vol,0.08098632080786729
2021-11-24,Mid Volatility,rolling_vol,0.08029613173076139
2021-11-26,Mid Volatility,rolling_vol,0.09313594456403285
2021-11-29,Mid Volatility,rolling_vol,0.09547391218932393
2021-11-30,Mid Volatility,rolling_vol,0.11549591754879296
2021-12-01,Mid Volatility,rolling_vol,0.1165550964756681
2021-12-02,Mid Volatility,rolling_vol,0.12629832480183115
2021-12-03,Mid Volatility,rolling_vol,0.12691405409431478
2021-12-06,Mid Volatility,rolling_vol,0.13082760322682668
2021-12-07,Mid Volatility,rolling_vol,0.139302099492434
2021-12-08,Mid Volatility,rolling_vol,0.13952372607352437
2021-12-09,Mid Volatility,rolling_vol,0.13712058744114267
2021-12-10,Mid Volatility,rolling_vol,0.13875542176278513
2021-12-13,Mid Volatility,rolling_vol,0.13971491877919298
2021-12-14,Mid Volatility,rolling_vol,0.141692837824568
2021-12-15,Mid Volatility,rolling_vol,0.14830943820217551
2021-12-16,Mid Volatility,rolling_vol,0.14899355380365026
2021-12-17,Mid Volatility,rolling_vol,0.155818045935994
2021-12-20,Mid Volatility,rolling_vol,0.15691627309080378
2021-12-21,Mid Volatility,rolling_vol,0.16272014159015075
2021-12-22,Mid Volatility,rolling_vol,0.16407737958626287
2021-12-23,Mid Volatility,rolling_vol,0.16401231444251388
2021-12-27,Mid Volatility,rolling_vol,0.1668501304246884
2021-12-28,Mid Volatility,rolling_vol,0.16623120247693976
2021-12-29,Mid Volatility,rolling_vol,0.1660123320930793
2021-12-30,Mid Volatility,rolling_vol,0.1654182544859508
2021-12-31,Mid Volatility,rolling_vol,0.16481310876931593
2022-01-03,Mid Volatility,rolling_vol,0.16512594693883806
2022-01-04,Mid Volatility,rolling_vol,0.16502788517628647
2022-01-05,Mid Volatility,rolling_vol,0.17197302754110763
2022-01-06,Mid Volatility,rolling_vol,0.1716027209213854
2022-01-07,Mid Volatility,rolling_vol,0.17156542695499197
2022-01-10,Mid Volatility,rolling_vol,0.16039386052488352
2022-01-11,Mid Volatility,rolling_vol,0.15762543813066568
2022-01-12,Mid Volatility,rolling_vol,0.14330256986292716
2022-01-13,Mid Volatility,rolling_vol,0.14237499939998158
2022-01-14,Mid Volatility,rolling_vol,0.1349798152364858
2022-01-18,Mid Volatility,rolling_vol,0.14367130247016682
2022-01-19,Mid Volatility,rolling_vol,0.1406582312339246
2022-01-20,Mid Volatility,rolling_vol,0.1320071732708244
2022-01-21,Mid Volatility,rolling_vol,0.1370565203959628
2022-01-24,Mid Volatility,rolling_vol,0.137422163171201
2022-01-25,Mid Volatility,rolling_vol,0.1347800232407978
2022-01-26,Mid Volatility,rolling_vol,0.13454731917272358
2022-01-27,Mid Volatility,rolling_vol,0.1337146611834095
2022-01-28,Mid Volatility,rolling_vol,0.1429770780389861
2022-01-31,Mid Volatility,rolling_vol,0.14985110634177043
2022-02-01,Mid Volatility,rolling_vol,0.14451011353853765
2022-02-02,Mid Volatility,rolling_vol,0.1429297116714897
2022-02-03,Mid Volatility,rolling_vol,0.15498762111495898
2022-02-04,Mid Volatility,rolling_vol,0.15412120940789434
2022-02-07,Mid Volatility,rolling_vol,0.15326442875828097
2022-02-08,Mid Volatility,rolling_vol,0.15010446744239694
2022-02-09,Mid Volatility,rolling_vol,0.15643479063356489
2022-02-10,Mid Volatility,rolling_vol,0.16475578827786533
2022-02-11,Mid Volatility,rolling_vol,0.17000157209776698
2022-02-14,Mid Volatility,rolling_vol,0.17034257004654127
2022-02-15,Mid Volatility,rolling_vol,0.17192168835037544
2022-02-16,Mid Volatility,rolling_vol,0.1719088069771023
2022-02-17,Mid Volatility,rolling_vol,0.17507907979397894
2022-02-18,Mid Volatility,rolling_vol,0.175890654671581
2022-02-22,Mid Volatility,rolling_vol,0.17702035678671607
2022-02-23,Mid Volatility,rolling_vol,0.1820652854326493
2022-02-24,Mid Volatility,rolling_vol,0.18623094810439778
2022-02-25,Mid Volatility,rolling_vol,0.19872420072728766
2022-02-28,Mid Volatility,rolling_vol,0.1976305762823434
2022-03-01,Mid Volatility,rolling_vol,0.19976019520482047
2022-03-02,Mid Volatility,rolling_vol,0.20344337489899889
2022-03-03,Mid Volatility,rolling_vol,0.20329172674565665
2022-03-04,Mid Volatility,rolling_vol,0.2026152216872151
2022-03-07,Mid Volatility,rolling_vol,0.21018845982014323
2022-03-08,Mid Volatility,rolling_vol,0.20999214600209412
2022-03-09,Mid Volatility,rolling_vol,0.2192173830311473
2022-03-10,Mid Volatility,rolling_vol,0.21940824798683958
2022-03-11,Mid Volatility,rolling_vol,0.22169524579923586
2022-03-14,Mid Volatility,rolling_vol,0.2105096763000339
2022-03-15,Mid Volatility,rolling_vol,0.2123505729277872
2022-03-16,Mid Volatility,rolling_vol,0.22117365668675368
2022-03-17,Mid Volatility,rolling_vol,0.2223681889698365
2022-03-18,Mid Volatility,rolling_vol,0.21234020031351455
2022-03-21,Mid Volatility,rolling_vol,0.21190071571429014
2022-03-22,Mid Volatility,rolling_vol,0.21363810212914877
2022-03-23,Mid Volatility,rolling_vol,0.21690197635509834
2022-03-24,Mid Volatility,rolling_vol,0.2158782215213739
2022-03-25,Mid Volatility,rolling_vol,0.20966199710581976
2022-03-28,Mid Volatility,rolling_vol,0.2046566779441102
2022-03-29,Mid Volatility,rolling_vol,0.20665583579350572
2022-03-30,Mid Volatility,rolling_vol,0.20692926434167042
2022-03-31,Mid Volatility,rolling_vol,0.21223554844757142
2020-04-02,Mid Volatility,drawdown,0.0
2020-04-03,Mid Volatility,drawdown,-0.0244995460340215
2020-04-06,Mid Volatility,drawdown,0.0
2020-04-07,Mid Volatility,drawdown,-0.0015570596286203977
2020-04-08,Mid Volatility,drawdown,0.0
2020-04-09,Mid Volatility,drawdown,0.0
2020-04-13,Mid Volatility,drawdown,-0.012031121644396183
2020-04-14,Mid Volatility,drawdown,0.0
2020-04-15,Mid Volatility,drawdown,-0.026994804778341177
2020-04-16,Mid Volatility,drawdown,-0.026807141362876527
2020-04-17,Mid Volatility,drawdown,0.0
2020-04-20,Mid Volatility,drawdown,-0.02349158561176934
2020-04-21,Mid Volatility,drawdown,-0.05477046969518973
2020-04-22,Mid Volatility,drawdown,-0.028651253571003902
2020-04-23,Mid Volatility,drawdown,-0.03303598470995342
2020-04-24,Mid Volatility,drawdown,-0.017886671805337147
2020-04-27,Mid Volatility,drawdown,0.0
2020-04-28,Mid Volatility,drawdown,-0.004752799458698417
2020-04-29,Mid Volatility,drawdown,0.0
2020-04-30,Mid Volatility,drawdown,-0.012429659953419643
2020-05-01,Mid Volatility,drawdown,-0.03984682507989158
2020-05-04,Mid Volatility,drawdown,-0.033592701948680706
2020-05-05,Mid Volatility,drawdown,-0.024586744606655848
2020-05-06,Mid Volatility,drawdown,-0.03506934059556047
2020-05-07,Mid Volatility,drawdown,-0.022570075609642276
2020-05-08,Mid Volatility,drawdown,-0.003223856835363346
2020-05-11,Mid Volatility,drawdown,-0.005331330487358741
2020-05-12,Mid Volatility,drawdown,-0.025126512400866947
2020-05-13,Mid Volatility,drawdown,-0.04315717525453481
2020-05-14,Mid Volatility,drawdown,-0.02657401575114309
2020-05-15,Mid Volatility,drawdown,-0.02699885126853696
2020-05-18,Mid Volatility,drawdown,0.0
2020-05-19,Mid Volatility,drawdown,-0.011740645850526376
2020-05-20,Mid Volatility,drawdown,0.0
2020-05-21,Mid Volatility,drawdown,-0.008845950067086572
2020-05-22,Mid Volatility,drawdown,-0.007190606388158021
2020-05-26,Mid Volatility,drawdown,0.0
2020-05-27,Mid Volatility,drawdown,0.0
2020-05-28,Mid Volatility,drawdown,-0.0014252431179128948
2020-05-29,Mid Volatility,drawdown,0.0
2020-06-01,Mid Volatility,drawdown,0.0
2020-06-02,Mid Volatility,drawdown,0.0
2020-06-03,Mid Volatility,drawdown,0.0
2020-06-04,Mid Volatility,drawdown,-0.005130122805506895
2020-06-05,Mid Volatility,drawdown,0.0
2020-06-08,Mid Volatility,drawdown,0.0
2020-06-09,Mid Volatility,drawdown,-0.011167518815201295
2020-06-10,Mid Volatility,drawdown,-0.01909913495520047
2020-06-11,Mid Volatility,drawdown,-0.07967604080953376
2020-06-12,Mid Volatility,drawdown,-0.06582569923553162
2020-06-15,Mid Volatility,drawdown,-0.0596452084284057
2020-06-16,Mid Volatility,drawdown,-0.041892465050195817
2020-06-17,Mid Volatility,drawdown,-0.04847226676049957
2020-06-18,Mid Volatility,drawdown,-0.04728154266825971
2020-06-19,Mid Volatility,drawdown,-0.056198552571044766
2020-06-22,Mid Volatility,drawdown,-0.04813415623896542
2020-06-23,Mid Volatility,drawdown,-0.04656271746719468
2020-06-24,Mid Volatility,drawdown,-0.06786378307828031
2020-06-25,Mid Volatility,drawdown,-0.05868326834728926
2020-06-26,Mid Volatility,drawdown,-0.08263300382323177
2020-06-29,Mid Volatility,drawdown,-0.06981585740860571
2020-06-30,Mid Volatility,drawdown,-0.05713298315819607
2020-07-01,Mid Volatility,drawdown,-0.051715841725685295
2020-07-02,Mid Volatility,drawdown,-0.04826760912974378
2020-07-06,Mid Volatility,drawdown,-0.03524089934941109
2020-07-07,Mid Volatility,drawdown,-0.04826961783857966
2020-07-08,Mid Volatility,drawdown,-0.03864532038115995
2020-07-09,Mid Volatility,drawdown,-0.04746438507376258
2020-07-10,Mid Volatility,drawdown,-0.03227790493532279
2020-07-13,Mid Volatility,drawdown,-0.040054118560222604
2020-07-14,Mid Volatility,drawdown,-0.03200245771711636
2020-07-15,Mid Volatility,drawdown,-0.02491617654242624
2020-07-16,Mid Volatility,drawdown,-0.02798909543650019
2020-07-17,Mid Volatility,drawdown,-0.023336401705782887
2020-07-20,Mid Volatility,drawdown,-0.017935719268993733
2020-07-21,Mid Volatility,drawdown,-0.01567132193282622
2020-07-22,Mid Volatility,drawdown,-0.013135699620298202
2020-07-23,Mid Volatility,drawdown,-0.023699738975455176
2020-07-24,Mid Volatility,drawdown,-0.030694649968500534
2020-07-27,Mid Volatility,drawdown,-0.02591717707212898
2020-07-28,Mid Volatility,drawdown,-0.028295944128111723
2020-07-29,Mid Volatility,drawdown,-0.018990928164987778
2020-07-30,Mid Volatility,drawdown,-0.024735675511950713
2020-07-31,Mid Volatility,drawdown,-0.019442688241315117
2020-08-03,Mid Volatility,drawdown,-0.01556594513012526
2020-08-04,Mid Volatility,drawdown,-0.011539500705103336
2020-08-05,Mid Volatility,drawdown,-0.008129717491693169
2020-08-06,Mid Volatility,drawdown,0.0
2020-08-07,Mid Volatility,drawdown,0.0
2020-08-10,Mid Volatility,drawdown,0.0
2020-08-11,Mid Volatility,drawdown,-0.009158806898259129
2020-08-12,Mid Volatility,drawdown,0.0
2020-08-13,Mid Volatility,drawdown,-0.003356794153125954
2020-08-14,Mid Volatility,drawdown,-0.004888912767601299
2020-08-17,Mid Volatility,drawdown,-0.00578894812320457
2020-08-18,Mid Volatility,drawdown,-0.006022165072622444
2020-08-19,Mid Volatility,drawdown,-0.006741007115092159
2020-08-20,Mid Volatility,drawdown,-0.005441698958031552
2020-08-21,Mid Volatility,drawdown,-0.004804176045699398
2020-08-24,Mid Volatility,drawdown,0.0
2020-08-25,Mid Volatility,drawdown,0.0
2020-08-26,Mid Volatility,drawdown,0.0
2020-08-27,Mid Volatility,drawdown,0.0
2020-08-28,Mid Volatility,drawdown,0.0
2020-08-31,Mid Volatility,drawdown,-0.0041826577106319944
2020-09-01,Mid Volatility,drawdown,-0.0016886436363828005
2020-09-02,Mid Volatility,drawdown,0.0
2020-09-03,Mid Volatility,drawdown,-0.027358772836704803
2020-09-04,Mid Volatility,drawdown,-0.034156576905607576
2020-09-08,Mid Volatility,drawdown,-0.05607602742777806
2020-09-09,Mid Volatility,drawdown,-0.04052706319000457
2020-09-10,Mid Volatility,drawdown,-0.055508863771792025
2020-09-11,Mid Volatility,drawdown,-0.05497066127485123
2020-09-14,Mid Volatility,drawdown,-0.045115211636863994
2020-09-15,Mid Volatility,drawdown,-0.041508164332239104
2020-09-16,Mid Volatility,drawdown,-0.04296445835309464
2020-09-17,Mid Volatility,drawdown,-0.05178580705319525
2020-09-18,Mid Volatility,drawdown,-0.06440040460439543
2020-09-21,Mid Volatility,drawdown,-0.07472098881119113
2020-09-22,Mid Volatility,drawdown,-0.06697386787731621
2020-09-23,Mid Volatility,drawdown,-0.08887864077268767
2020-09-24,Mid Volatility,drawdown,-0.08329042078973202
2020-09-25,Mid Volatility,drawdown,-0.07005206521401776
2020-09-28,Mid Volatility,drawdown,-0.05674110549380995
2020-09-29,Mid Volatility,drawdown,-0.061049662933047394
2020-09-30,Mid Volatility,drawdown,-0.05443084793751404
2020-10-01,Mid Volatility,drawdown,-0.0496424774366526
2020-10-02,Mid Volatility,drawdown,-0.05393091286213702
2020-10-05,Mid Volatility,drawdown,-0.03829605661616696
2020-10-06,Mid Volatility,drawdown,-0.04777142029739855
2020-10-07,Mid Volatility,drawdown,-0.03204867750463232
2020-10-08,Mid Volatility,drawdown,-0.020533486589193187
2020-10-09,Mid Volatility,drawdown,-0.014253580429445781
2020-10-12,Mid Volatility,drawdown,-0.0023675749428690527
2020-10-13,Mid Volatility,drawdown,-0.00840756490770811
2020-10-14,Mid Volatility,drawdown,-0.01667375187697296
2020-10-15,Mid Volatility,drawdown,-0.017175200537467
2020-10-16,Mid Volatility,drawdown,-0.014718051422081956
2020-10-19,Mid Volatility,drawdown,-0.027481198707010396
2020-10-20,Mid Volatility,drawdown,-0.02339689844949023
2020-10-21,Mid Volatility,drawdown,-0.02638591560074931
2020-10-22,Mid Volatility,drawdown,-0.019534639970583852
2020-10-23,Mid Volatility,drawdown,-0.018156123478354085
2020-10-26,Mid Volatility,drawdown,-0.036148594067409376
2020-10-27,Mid Volatility,drawdown,-0.04291560906066433
2020-10-28,Mid Volatility,drawdown,-0.07728853149430952
2020-10-29,Mid Volatility,drawdown,-0.06673725840827288
2020-10-30,Mid Volatility,drawdown,-0.07696441039021219
2020-11-02,Mid Volatility,drawdown,-0.06658963806641872
2020-11-03,Mid Volatility,drawdown,-0.0503443599622094
2020-11-04,Mid Volatility,drawdown,-0.035535909210649516
2020-11-05,Mid Volatility,drawdown,-0.01730950989857819
2020-11-06,Mid Volatility,drawdown,-0.021011429719202102
2020-11-09,Mid Volatility,drawdown,0.0
2020-11-10,Mid Volatility,drawdown,-0.002423307251161744
2020-11-11,Mid Volatility,drawdown,0.0
2020-11-12,Mid Volatility,drawdown,-0.01366706704480233
2020-11-13,Mid Volatility,drawdown,0.0
2020-11-16,Mid Volatility,drawdown,0.0
2020-11-17,Mid Volatility,drawdown,-0.0031952230862379014
2020-11-18,Mid Volatility,drawdown,-0.015690366428521188
2020-11-19,Mid Volatility,drawdown,-0.011230194144136021
2020-11-20,Mid Volatility,drawdown,-0.01731239499632442
2020-11-23,Mid Volatility,drawdown,-0.0076486846240313095
2020-11-24,Mid Volatility,drawdown,0.0
2020-11-25,Mid Volatility,drawdown,-0.002839869207330557
2020-11-27,Mid Volatility,drawdown,-0.0030881285606668574
2020-11-30,Mid Volatility,drawdown,-0.011421918537694925
2020-12-01,Mid Volatility,drawdown,-0.0005261846226274714
2020-12-02,Mid Volatility,drawdown,0.0
2020-12-03,Mid Volatility,drawdown,-0.0017289296873554023
2020-12-04,Mid Volatility,drawdown,0.0
2020-12-07,Mid Volatility,drawdown,-2.2585182402959895e-05
2020-12-08,Mid Volatility,drawdown,0.0
2020-12-09,Mid Volatility,drawdown,-0.0033682814349462187
2020-12-10,Mid Volatility,drawdown,-0.002976318341649095
2020-12-11,Mid Volatility,drawdown,-0.0060566815299330804
2020-12-14,Mid Volatility,drawdown,-0.011379210489135233
2020-12-15,Mid Volatility,drawdown,0.0
2020-12-16,Mid Volatility,drawdown,0.0
2020-12-17,Mid Volatility,drawdown,0.0
2020-12-18,Mid Volatility,drawdown,-0.006630134137750152
2020-12-21,Mid Volatility,drawdown,-0.00729793745762967
2020-12-22,Mid Volatility,drawdown,-0.012474927370698231
2020-12-23,Mid Volatility,drawdown,-0.009439422280711502
2020-12-24,Mid Volatility,drawdown,-0.005802287417574719
2020-12-28,Mid Volatility,drawdown,0.0
2020-12-29,Mid Volatility,drawdown,-0.0006491628533444953
2020-12-30,Mid Volatility,drawdown,0.0
2020-12-31,Mid Volatility,drawdown,0.0
2021-01-04,Mid Volatility,drawdown,-0.015552741444311248
2021-01-05,Mid Volatility,drawdown,-0.008916162591723741
2021-01-06,Mid Volatility,drawdown,0.0
2021-01-07,Mid Volatility,drawdown,0.0
2021-01-08,Mid Volatility,drawdown,0.0
2021-01-11,Mid Volatility,drawdown,-0.0010720952226454406
2021-01-12,Mid Volatility,drawdown,-0.0016072492953702689
2021-01-13,Mid Volatility,drawdown,0.0
2021-01-14,Mid Volatility,drawdown,-0.0012953650058715523
2021-01-15,Mid Volatility,drawdown,-0.008387735431863972
2021-01-19,Mid Volatility,drawdown,-0.004350844287878191
2021-01-20,Mid Volatility,drawdown,0.0
2021-01-21,Mid Volatility,drawdown,-0.0009508386022588231
2021-01-22,Mid Volatility,drawdown,-0.008205546102522554
2021-01-25,Mid Volatility,drawdown,-0.005123958503835618
2021-01-26,Mid Volatility,drawdown,-0.007060933346263714
2021-01-27,Mid Volatility,drawdown,-0.034232241148997006
2021-01-28,Mid Volatility,drawdown,-0.018971094891462377
2021-01-29,Mid Volatility,drawdown,-0.03525953289264976
2021-02-01,Mid Volatility,drawdown,-0.021391608822019903
2021-02-02,Mid Volatility,drawdown,-0.007202961880590613
2021-02-03,Mid Volatility,drawdown,-0.00573353164002617
2021-02-04,Mid Volatility,drawdown,0.0
2021-02-05,Mid Volatility,drawdown,0.0
2021-02-08,Mid Volatility,drawdown,0.0
2021-02-09,Mid Volatility,drawdown,-0.0015794816766188909
2021-02-10,Mid Volatility,drawdown,0.0
2021-02-11,Mid Volatility,drawdown,-0.000377601469268632
2021-02-12,Mid Volatility,drawdown,0.0
2021-02-16,Mid Volatility,drawdown,0.0
2021-02-17,Mid Volatility,drawdown,0.0
2021-02-18,Mid Volatility,drawdown,-0.0011399266547562849
2021-02-19,Mid Volatility,drawdown,-0.005882512317674225
2021-02-22,Mid Volatility,drawdown,-0.01386508977414004
2021-02-23,Mid Volatility,drawdown,-0.010929869979853577
2021-02-24,Mid Volatility,drawdown,-0.0011882070678663223
2021-02-25,Mid Volatility,drawdown,-0.021258978424081802
2021-02-26,Mid Volatility,drawdown,-0.030056721918279582
2021-03-01,Mid Volatility,drawdown,-0.008517771078378724
2021-03-02,Mid Volatility,drawdown,-0.014655249388480144
2021-03-03,Mid Volatility,drawdown,-0.023464098220005107
2021-03-04,Mid Volatility,drawdown,-0.03309709351422248
2021-03-05,Mid Volatility,drawdown,-0.015565525558421145
2021-03-08,Mid Volatility,drawdown,-0.013885666172579197
2021-03-09,Mid Volatility,drawdown,-0.0021076654135688475
2021-03-10,Mid Volatility,drawdown,0.0
2021-03-11,Mid Volatility,drawdown,0.0
2021-03-12,Mid Volatility,drawdown,0.0
2021-03-15,Mid Volatility,drawdown,0.0
2021-03-16,Mid Volatility,drawdown,0.0
2021-03-17,Mid Volatility,drawdown,-0.0024072636098515475
2021-03-18,Mid Volatility,drawdown,-0.012510976155123957
2021-03-19,Mid Volatility,drawdown,-0.012636228765292903
2021-03-22,Mid Volatility,drawdown,-0.009780981576831316
2021-03-23,Mid Volatility,drawdown,-0.014289982415329605
2021-03-24,Mid Volatility,drawdown,-0.01942813761254886
2021-03-25,Mid Volatility,drawdown,-0.013743710852552639
2021-03-26,Mid Volatility,drawdown,0.0
2021-03-29,Mid Volatility,drawdown,-0.0013011344399130903
2021-03-30,Mid Volatility,drawdown,-0.004358583342500714
2021-03-31,Mid Volatility,drawdown,-0.0018847666740534265
2021-04-01,Mid Volatility,drawdown,0.0
2021-04-05,Mid Volatility,drawdown,0.0
2021-04-06,Mid Volatility,drawdown,-0.00048220328336412796
2021-04-07,Mid Volatility,drawdown,0.0
2021-04-08,Mid Volatility,drawdown,0.0
2021-04-09,Mid Volatility,drawdown,0.0
2021-04-12,Mid Volatility,drawdown,-0.0027277117542297306
2021-04-13,Mid Volatility,drawdown,-0.0007797258056813538
2021-04-14,Mid Volatility,drawdown,0.0
2021-04-15,Mid Volatility,drawdown,0.0
2021-04-16,Mid Volatility,drawdown,0.0
2021-04-19,Mid Volatility,drawdown,-0.005641597117000546
2021-04-20,Mid Volatility,drawdown,-0.011694591554107368
2021-04-21,Mid Volatility,drawdown,-0.004681132205779003
2021-04-22,Mid Volatility,drawdown,-0.015528883850167817
2021-04-23,Mid Volatility,drawdown,-0.0076929986918461216
2021-04-26,Mid Volatility,drawdown,-0.006547866511333179
2021-04-27,Mid Volatility,drawdown,-0.006652660270695202
2021-04-28,Mid Volatility,drawdown,-0.006955105490780723
2021-04-29,Mid Volatility,drawdown,0.0
2021-04-30,Mid Volatility,drawdown,-0.008166937137533756
2021-05-03,Mid Volatility,drawdown,-0.004514885567487017
2021-05-04,Mid Volatility,drawdown,-0.009583930993430549
2021-05-05,Mid Volatility,drawdown,-0.010803032380034725
2021-05-06,Mid Volatility,drawdown,0.0
2021-05-07,Mid Volatility,drawdown,0.0
2021-05-10,Mid Volatility,drawdown,-0.008747028742191621
2021-05-11,Mid Volatility,drawdown,-0.017868583149380966
2021-05-12,Mid Volatility,drawdown,-0.037604275632040246
2021-05-13,Mid Volatility,drawdown,-0.024792609856603053
2021-05-14,Mid Volatility,drawdown,-0.012071530721794411
2021-05-17,Mid Volatility,drawdown,-0.014859840882904984
2021-05-18,Mid Volatility,drawdown,-0.020911051183542306
2021-05-19,Mid Volatility,drawdown,-0.022423251675447925
2021-05-20,Mid Volatility,drawdown,-0.013909829508575477
2021-05-21,Mid Volatility,drawdown,-0.012290214370526652
2021-05-24,Mid Volatility,drawdown,-0.003944360692305966
2021-05-25,Mid Volatility,drawdown,-0.007752641913684099
2021-05-26,Mid Volatility,drawdown,-0.00589550648801474
2021-05-27,Mid Volatility,drawdown,-0.006387813627859253
2021-05-28,Mid Volatility,drawdown,-0.004171070394527549
2021-06-01,Mid Volatility,drawdown,-0.004411008796356271
2021-06-02,Mid Volatility,drawdown,-0.0012677982385457913
2021-06-03,Mid Volatility,drawdown,-0.003241669697498616
2021-06-04,Mid Volatility,drawdown,0.0
2021-06-07,Mid Volatility,drawdown,0.0
2021-06-08,Mid Volatility,drawdown,-0.00031716810443966725
2021-06-09,Mid Volatility,drawdown,0.0
2021-06-10,Mid Volatility,drawdown,0.0
2021-06-11,Mid Volatility,drawdown,0.0
2021-06-14,Mid Volatility,drawdown,0.0
2021-06-15,Mid Volatility,drawdown,-0.0026309627627194563
2021-06-16,Mid Volatility,drawdown,-0.010869517225070574
2021-06-17,Mid Volatility,drawdown,-0.014544211634725059
2021-06-18,Mid Volatility,drawdown,-0.03120464642594329
2021-06-21,Mid Volatility,drawdown,-0.017021349296096236
2021-06-22,Mid Volatility,drawdown,-0.013684892203617335
2021-06-23,Mid Volatility,drawdown,-0.017578881841667737
2021-06-24,Mid Volatility,drawdown,-0.009840084478123295
2021-06-25,Mid Volatility,drawdown,-0.002153409915533453
2021-06-28,Mid Volatility,drawdown,-0.0007443971602425584
2021-06-29,Mid Volatility,drawdown,-0.002837530016717477
2021-06-30,Mid Volatility,drawdown,-0.002367796760175419
2021-07-01,Mid Volatility,drawdown,0.0
2021-07-02,Mid Volatility,drawdown,0.0
2021-07-06,Mid Volatility,drawdown,-0.0033873512195863402
2021-07-07,Mid Volatility,drawdown,-0.0003292554888030319
2021-07-08,Mid Volatility,drawdown,-0.007423005184439884
2021-07-09,Mid Volatility,drawdown,0.0
2021-07-12,Mid Volatility,drawdown,0.0
2021-07-13,Mid Volatility,drawdown,-0.0033596784594605933
2021-07-14,Mid Volatility,drawdown,-8.86167927799052e-06
2021-07-15,Mid Volatility,drawdown,-0.000285395752022554
2021-07-16,Mid Volatility,drawdown,-0.005535658528600872
2021-07-19,Mid Volatility,drawdown,-0.022399183016123092
2021-07-20,Mid Volatility,drawdown,-0.009606242011446262
2021-07-21,Mid Volatility,drawdown,-0.0013904321487530455
